type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
normal,512,1,uniform,100,uniform,3,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,595.7,0.9617030577979312,1.7372691137877008,134.30488449792136,2.302775714464085,2.249683,1.7477118023741849,1.7267419402775437,0.0,0.0,0.0,0.0,0.0
mrv,512,1,uniform,100,uniform,3,8192,3,4,false,512,all,minmax,100,1,10,1000,linear,1000,100,8383.35,0.3225083036342037,36.13844509872744,1747.0859071608359,28.460600545925313,87.697555,35.79634190624658,36.492685127963675,32806.5,582.1428571428571,0.9063744781332378,0.9063744781332378,53.619895287958116
normal,512,2,uniform,100,uniform,3,8192,3,4,false,512,all,minmax,100,1,10,1000,linear,1000,100,322.9,0.9846244806774307,3.2637157959636625,45.46693303929792,3.2975242986169113,7.375617,3.2470552545904683,3.2804004331611574,0.0,0.0,0.0,0.0,0.0
mrv,512,2,uniform,100,uniform,3,8192,3,4,false,512,all,minmax,100,1,10,1000,linear,1000,100,2349.7833333333333,0.5222302046127675,76.95192678142665,517.4705263748524,67.00762315404901,204.023181,76.64748530961249,77.2764939233858,21914.333333333332,21373.666666666668,0.836716137357133,0.8568136759200866,46.61094674556213
normal,512,8,uniform,100,uniform,3,8192,3,4,false,512,all,minmax,100,1,10,1000,linear,1000,100,462.7,0.9580969285872769,1.9785287273251206,107.31077299134509,1.3628527508297577,3.186056,1.9653479978035993,1.9921595022713952,0.0,0.0,0.0,0.0,0.0
mrv,512,8,uniform,100,uniform,3,8192,3,4,false,512,all,minmax,100,1,10,1000,linear,1000,100,1276.1166666666666,0.50242396672732,169.57752786276072,326.31965565479913,135.15870764291935,430.076171,168.58564177167875,170.61042961256265,33121.0,32998.5,0.6177389502836879,0.6492378594140031,26.963776722090262
normal,512,32,uniform,100,uniform,3,8192,3,4,false,512,all,minmax,100,1,10,1000,linear,1000,100,1287.1166666666666,0.9024413968741631,2.7508558684268456,264.92263084405107,2.913931376491672,5.285095,2.7368144362395284,2.764942829368888,0.0,0.0,0.0,0.0,0.0
mrv,512,32,uniform,100,uniform,3,8192,3,4,false,512,all,minmax,100,1,10,1000,linear,1000,100,7911.466666666666,0.2368176081416754,46.8718831696251,1850.09790119334,37.54676263771893,112.257747,42.282677183257775,51.66203820374238,33115.5,23760.0,0.6341286999666621,0.6976636113584785,24.742943548387096
normal,512,128,uniform,100,uniform,3,8192,3,4,false,512,all,minmax,100,1,10,1000,linear,1000,100,3827.0666666666666,0.839770231080768,4.087242182441731,852.4531072147018,4.667144861571808,8.299617,4.090842293659188,4.083608299310441,0.0,0.0,0.0,0.0,0.0
mrv,512,128,uniform,100,uniform,3,8192,3,4,false,512,all,minmax,100,1,10,1000,linear,1000,100,9936.9,0.08415808885086196,47.745697517971735,3221.2901014966037,32.38866729345007,104.825504,43.441754868377444,52.12006059226617,33111.0,2754.8333333333335,0.44108578303194707,0.5029361808793701,9.673720472440944
normal,512,512,uniform,100,uniform,3,8192,3,4,false,512,all,minmax,100,1,10,1000,linear,1000,100,3068.616666666667,0.7839184951506446,22.006134981354247,714.4372267736333,15.44403857903811,49.389533,22.038961438621033,21.97319743926749,0.0,0.0,0.0,0.0,0.0
mrv,512,512,uniform,100,uniform,3,8192,3,4,false,512,all,minmax,100,1,10,1000,linear,1000,100,9885.966666666667,0.021163960045083807,50.6702399590615,2509.0615569703878,39.721443129628355,123.958266,43.62540538061838,57.76135565557766,5978.272727272727,21686.666666666668,0.21838191109343294,0.2516779054131858,0.6237479967948718
normal,512,2048,uniform,100,uniform,3,8192,3,4,false,512,all,minmax,100,1,10,1000,linear,1000,100,2106.3166666666666,0.3621152623131202,55.1669380734141,463.0202749340465,57.933137851180724,145.307988,55.20211618741747,55.132137045757915,0.0,0.0,0.0,0.0,0.0
mrv,512,2048,uniform,100,uniform,3,8192,3,4,false,512,all,minmax,100,1,10,1000,linear,1000,100,3529.016666666667,0.0032058826298594356,93.07458116486652,688.1034924583171,110.73796747814083,318.691854,92.64697262903286,93.50377186239886,24618.666666666668,25335.0,0.06719953841948101,0.08475968702427987,1.2877747252747253E-4
