type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
normal,64,2,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,1106.4666666666667,0.9591104924565548,1.9399912830632042,252.50745995580667,2.654600441065697,2.3815,1.9368281214015266,1.9431704945937782,0.0,0.0,0.0,0.0,0.0
mrv,64,2,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,15834.183333333332,0.0657279211398688,3.831828436588141,4970.508400053259,1.2961289612459992,5.845395,3.7889205862071864,3.8749050790435633,460.5258620689655,153.68421052631578,0.6503849057867737,0.6518241664523102,43.40441767068273
normal,64,8,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,3936.2166666666667,0.8774189429626692,2.0302738240357705,923.9518337013028,2.918227394481836,2.635107,2.0280629027016497,2.0324829674098903,0.0,0.0,0.0,0.0,0.0
mrv,64,8,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,15359.8,0.05085646488864726,3.990858399833765,4546.801591448653,1.1247371061350544,5.860111,3.9690661205366147,4.012680872896466,281.63529411764705,167.07142857142858,0.1710146099056467,0.1951586650399919,0.44771440129449835
normal,64,32,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,11243.55,0.6519904668066381,2.182196969056333,2211.232457024815,2.5448126996304428,2.902934,2.180070498827573,2.1843184207133444,0.0,0.0,0.0,0.0,0.0
mrv,64,32,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,26274.166666666668,0.03894221155768851,2.355294689473183,5841.403202770148,0.7559533364342271,3.167641,2.272832793299739,2.4380909912106072,330.95364238410593,90.58333333333333,0.07414402907558115,0.09300525223653437,0.048902870216306155
normal,64,128,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,21814.9,0.302210875196519,2.155919390649663,5872.170365546287,1.5205813688405114,3.070933,2.1551629152659952,2.156675868345135,0.0,0.0,0.0,0.0,0.0
mrv,64,128,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,26101.933333333334,0.01486277035799477,2.3895367176090403,6236.911226988349,0.7376332806951547,3.227412,2.349902249374783,2.4292390680033438,311.373417721519,184.43636363636364,0.05232959730336652,0.061714025771893964,1.1911434977578475E-4
normal,64,512,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,12525.85,0.0758103787506148,3.6981148412389846,2796.7584942214794,1.4826914365069632,6.297195,3.6987701686569627,3.6974599304885674,0.0,0.0,0.0,0.0,0.0
mrv,64,512,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,13516.816666666668,0.0030302136269874103,3.9109867704205503,3104.286917420274,1.7327182129049732,6.44212,3.887375625605299,3.9346313026617774,896.0,2841.294117647059,0.09316107668428011,0.11536490745993722,0.0
normal,64,2048,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,3316.55,0.012123017350510135,10.431637822672155,734.3179086744376,5.955836971047973,21.345862,10.42482127291568,10.438440752469978,0.0,0.0,0.0,0.0,0.0
mrv,64,2048,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,3386.4333333333334,4.4766500883031135E-4,10.80698593680667,860.0337256952968,5.98795271166869,21.642764,10.771488293386435,10.8423789116696,7267.777777777777,12628.0,0.0729611086593921,0.3064353907364154,6.418535786290322E-4
normal,128,1,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,1000,linear,1000,100,746.6666666666666,0.9748785985846782,1.5295288829241074,225.01185746533446,2.111993705587763,2.05401,1.5399247901915916,1.5192373364722604,0.0,0.0,0.0,0.0,0.0
mrv,128,1,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,17809.316666666666,0.1176022236682599,6.428317331745837,4998.729443001825,2.6846117659646858,10.513816,6.338657340504231,6.5196974906567045,21629.0,145.68421052631578,1.0185541327711947,1.0185541327711947,66.43214862681745
normal,128,2,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,978.8,0.9705928155496346,2.248409781892794,204.04246126725684,3.2416476775658905,2.875629,2.2397489512592488,2.257128615765735,0.0,0.0,0.0,0.0,0.0
mrv,128,2,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,15929.116666666667,0.08457122934591776,7.457453498763794,5475.654575330088,3.08857790762696,12.585725,7.335132783319385,7.58166002780156,2733.7391304347825,384.51063829787233,0.8836048478390733,0.9024400545867038,71.30989370400654
normal,128,8,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,3136.266666666667,0.9190676017945026,2.7729382320168354,700.1994353991819,2.800973908117197,3.71821,2.7718215110473245,2.774062670609189,0.0,0.0,0.0,0.0,0.0
mrv,128,8,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,14809.616666666667,0.0651645367731456,8.181324544947708,10599.387210038762,4.086906654681928,15.538519,8.146232706850219,8.216655331626695,2001.1290322580646,762.6216216216217,0.4549518143092801,0.5029962933233536,6.867252931323283
normal,128,32,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,9135.783333333333,0.7718624516378214,3.240164471344366,1987.4269651151126,4.09960100616419,4.388242,3.2383105396449747,3.2420205756754883,0.0,0.0,0.0,0.0,0.0
mrv,128,32,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,32279.816666666666,0.039319285794711334,3.8260907709125775,6989.942471890116,1.466649788403805,5.786698,3.731718027110705,3.920385487301235,1178.9411764705883,100.48333333333333,0.15392425689850858,0.1836050199437773,0.16417476754015214
normal,128,128,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,22829.816666666666,0.46151795917677396,3.1802486548278606,5468.956873999528,3.0164403238751936,4.285868,3.1804354756731965,3.180062031093489,0.0,0.0,0.0,0.0,0.0
mrv,128,128,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,1000,linear,1000,100,31494.483333333334,0.013556319095779035,4.001375377352859,7340.573857517318,1.6765722743503035,5.912547,3.925421606313422,4.077412235070178,846.4057971014493,506.04545454545456,0.0696734342450552,0.08107828985943061,0.0
