type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
normal,64,2048,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,2395.116666666667,0.01084098511859699,23.641823510844983,222.0476322774012,68.76632500052592,32.524036,20.573204262204943,26.72469709025346,0.0,0.0,0.0,0.0,0.0
mrv,64,2048,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,2246.25,0.01084746757869548,25.352245963368578,223.35164875147,80.36199164569555,38.167413,22.14409331118336,28.5576861333363,46.997578692493946,118.77966101694915,0.03793306499842254,1.0911526933602556,0.011181825346784363
normal,128,1,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,100,31.316666666666666,0.9857215590021049,76.5939421575306,11.025984460960089,348.98196510946667,96.672794,63.78071125024438,91.90695058995327,0.0,0.0,0.0,0.0,0.0
mrv,128,1,uniform,100,uniform,1,8192,3,4,false,256,all,minmax,100,1,10,100,linear,1000,100,1390.2666666666667,0.13751602630381732,80.50311179089144,162.4751981072804,269.5955600081846,130.588247,75.01676804247391,85.96163938025542,122.27368421052631,1049.46875,0.20542513650862207,0.20542513650862207,0.9640491958372753
normal,128,2,uniform,100,uniform,1,8192,3,4,false,256,all,minmax,100,1,10,100,linear,1000,100,67.46666666666667,0.9704876679571022,67.950438729249,23.46891561193231,243.12320552462504,85.335491,68.1740388446602,67.69386204509284,0.0,0.0,0.0,0.0,0.0
mrv,128,2,uniform,100,uniform,1,8192,3,4,false,256,all,minmax,100,1,10,100,linear,1000,100,1404.5166666666667,0.10184701631726478,83.57755257723298,157.7346896954926,264.68564608799517,140.112474,77.16177125857776,90.00476397805122,124.0,4938.083333333333,0.17176611404225442,0.1770473475317541,1.4290444654683065
normal,128,8,uniform,100,uniform,1,8192,3,4,false,256,all,minmax,100,1,10,100,linear,1000,100,273.05,0.8900292664590269,64.40455789318196,76.34675500635244,287.5821410503078,75.505235,65.63097565221557,63.12974296875389,0.0,0.0,0.0,0.0,0.0
mrv,128,8,uniform,100,uniform,1,8192,3,4,false,256,all,minmax,100,1,10,100,linear,1000,100,1473.9166666666667,0.040127208787391955,86.85110570906316,354.5344727009397,290.09403365673523,127.598266,79.13489141955485,94.5021566079946,115.86896551724138,1721.1666666666667,0.15330196967815143,0.1753465554886701,1.1180215475024486
normal,128,32,uniform,100,uniform,1,8192,3,4,false,256,all,minmax,100,1,10,100,linear,1000,100,1099.9833333333333,0.6013975455380007,42.60055031567145,136.28671859967375,191.6372895930373,63.275947,40.43599937368532,44.78930866245124,0.0,0.0,0.0,0.0,0.0
mrv,128,32,uniform,100,uniform,1,8192,3,4,false,256,all,minmax,100,1,10,100,linear,1000,100,2528.0,0.010341565262780184,52.904290452729434,86.29969872485066,230.70471128052054,77.700239,47.56880268790479,58.2572540610439,152.49794238683128,1855.8695652173913,0.12318079196178137,0.15173704146156014,0.0
normal,128,128,uniform,100,uniform,1,8192,3,4,false,256,all,minmax,100,1,10,100,linear,1000,100,2068.116666666667,0.2753282096804336,43.51834842653139,140.79597650501228,203.9923639824138,68.595069,40.36998480642503,46.65046510557199,0.0,0.0,0.0,0.0,0.0
mrv,128,128,uniform,100,uniform,1,8192,3,4,false,256,all,minmax,100,1,10,100,linear,1000,100,2325.6833333333334,0.002551859211711416,57.97877788701528,184.2227537520814,234.3504683593977,87.012846,52.717547120076794,63.24400677896306,146.12451361867704,2231.6363636363635,0.0951890545904664,0.2850089524923138,0.08694495133819952
normal,128,512,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,4353.766666666666,0.08248715364000692,26.764330518110754,128.26300064061084,140.21597609785687,37.523082,24.574846174527114,28.954485490087524,0.0,0.0,0.0,0.0,0.0
mrv,128,512,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,100,linear,1000,100,4015.0333333333333,0.061004938550708765,30.047109365156786,111.6506396458765,158.64218782073266,46.683429,27.463678669436735,32.62552610375058,72.42296918767506,934.1714285714286,0.33739259067909855,1.4104206537660149,0.05877538858411703
normal,128,2048,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,100,linear,1000,100,3347.25,0.022277287973867077,34.97071883269849,104.33248295713084,174.8566890964859,55.420419,31.460605561845572,38.491159054931686,0.0,0.0,0.0,0.0,0.0
mrv,128,2048,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,3444.05,0.021219857618544613,34.02029359972997,102.96981596565065,180.11244642306764,45.916581,30.486406568658015,37.551342936234434,55.86910994764398,133.44827586206895,0.034807918860147835,1.2945663735269768,0.0077177875163827
normal,512,1,uniform,100,uniform,1,8192,3,4,false,256,all,minmax,100,1,10,100,linear,1000,100,11.833333333333334,0.9958434320371866,692.6271365957746,17.94857468807296,3044.491027575405,414.843767,663.9173418605898,724.4038530237389,0.0,0.0,0.0,0.0,0.0
mrv,512,1,uniform,100,uniform,1,8192,3,4,false,512,all,minmax,100,1,10,100,linear,1000,100,1109.8,0.2858200070787348,332.04364086883527,393.2403819548547,1225.4503156583608,536.285785,314.56947923624256,349.7258219498142,41.74013921113689,157.66666666666666,0.522109252686045,0.522109252686045,17.13904761904762
normal,512,2,uniform,100,uniform,1,8192,3,4,false,512,all,minmax,100,1,10,100,linear,1000,100,24.583333333333332,0.991754202561508,504.2892555152543,39.923664661451106,2404.1298411945154,335.460171,504.96494368359373,503.5552689335219,0.0,0.0,0.0,0.0,0.0
mrv,512,2,uniform,100,uniform,1,8192,3,4,false,512,all,minmax,100,1,10,100,linear,1000,100,1064.1333333333334,0.17324251880818886,407.01228708767695,361.08693413082665,1300.717717386969,664.197384,376.93752135544395,437.7018529421537,11.604823747680891,216.8148148148148,0.5190265523723031,0.5340942783376725,15.950811843361986
normal,512,8,uniform,100,uniform,1,8192,3,4,false,512,all,minmax,100,1,10,100,linear,1000,100,88.46666666666667,0.9692879170982057,305.7782247803315,150.6331437632502,1478.3027068634776,345.944808,318.15327269431987,293.1962991656535,0.0,0.0,0.0,0.0,0.0
