type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
mrv,32,128,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,100,linear,1000,25,3237.766666666667,0.004045012945066762,9.830502139885517,771.6627056773791,2.5666899005850543,12.531548,9.825119327358044,9.83588994224827,924.484375,1140.0,0.2095518389321988,0.2568437119608007,4.257289674952199E-4
normal,32,512,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,100,linear,1000,25,3615.516666666667,0.01179391399416907,8.585927440882124,858.8878772381563,2.2015941497017786,11.138099,8.161951559895284,9.013038042585086,0.0,0.0,0.0,0.0,0.0
mrv,32,512,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,100,linear,1000,25,3149.483333333333,7.350297184677279E-4,10.009900171858876,797.3702379279862,2.5522381502207927,13.38256,10.004787130042276,10.015001592143099,728.8354430379746,1912.2173913043478,0.1977050123431961,0.3588366206918708,0.003933376736111111
normal,32,2048,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,100,linear,1000,25,3152.6833333333334,0.0026310239375725297,9.1095801900286,717.5831466341259,2.3126740990330044,12.404452,8.668230607747567,9.549043921673718,0.0,0.0,0.0,0.0,0.0
mrv,32,2048,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,100,linear,1000,25,2882.266666666667,1.2719851062104048E-4,10.172732547572512,651.993210598597,2.656583413844522,13.840746,10.166898644369917,10.178647979212279,407.0078125,1248.7241379310344,0.08353336223417562,0.2558169849312071,3.7836512445887444E-4
normal,64,1,uniform,100,uniform,1,8192,3,4,false,32,all,minmax,100,1,10,100,linear,1000,25,592.15,0.9100080546704424,8.708115341186074,141.51676579119518,1.8738999310138142,11.682793,8.602476748905246,9.72957390960961,0.0,0.0,0.0,0.0,0.0
mrv,64,1,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,25,5447.5,0.04942634035684679,11.204506626908369,999.6151499452178,3.2938806322282317,14.733773,11.196296478455608,11.2127172777567,49.935483870967744,31.15625,0.16010337603720948,0.16010337603720948,0.14194065757818766
normal,64,2,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,25,1034.9666666666667,0.8412351840299439,8.882380895117395,232.00219826544742,1.932629162150979,11.803782,8.736406918036838,9.691691144904626,0.0,0.0,0.0,0.0,0.0
mrv,64,2,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,25,5539.016666666666,0.044700654226024206,11.041169607640947,1211.2074483753809,3.000240038394843,14.450951,11.044375443994058,11.037959659360247,47.46590909090909,25.296875,0.08977054242015624,0.09134146117571842,0.08252818035426732
normal,64,8,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,25,2675.35,0.56290368256527,9.959582526834495,539.6059775428735,2.267379369532228,13.226074,9.709068502436134,10.45093293764413,0.0,0.0,0.0,0.0,0.0
mrv,64,8,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,25,5497.616666666667,0.0266546667060108,11.321604170616359,1236.34348800539,3.161742176035486,15.015066,11.329693062610064,11.313484173547494,72.10904255319149,13.661538461538461,0.038490841196427955,0.04037058137681109,0.0
normal,64,32,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,25,4605.516666666666,0.23767604176724555,10.40835570127854,1084.2794389209207,2.5135187334769826,13.49683,10.107006028372432,10.77703271336155,0.0,0.0,0.0,0.0,0.0
mrv,64,32,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,25,5202.35,0.010207382039573831,12.171332813664337,1333.3746131526577,3.4290976978301004,16.937533,12.17481043351686,12.16785757720786,388.187969924812,303.58,0.06661797171059523,0.07566684934166756,0.0
normal,64,128,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,25,5479.833333333333,0.07172340581715109,10.779373590264303,1258.4155421269509,3.4288580196603897,14.139191,10.454930014567509,11.1211125025511,0.0,0.0,0.0,0.0,0.0
